Year,Month,Sales(In ThousandDollars),ProductCategory_MenClothing,ProductCategory_OtherClothing,ProductCategory_WomenClothing,Year-Month,Monthly Nominal GDP Index (inMillion$),Monthly Real GDP Index (inMillion$),CPI,unemployment rate,CommercialBankInterestRateonCreditCardPlans,"Finance Rate on Personal Loans at Commercial Banks, 24 Month Loan",Earnings or wages  in dollars per hour,AdvertisingExpenses (in Thousand Dollars),Cotton Monthly Price - US cents per Pound(lbs),Change(in%),Average upland planted(million acres),Average upland harvested(million acres),yieldperharvested acre,Production (in  480-lb netweright in million bales),Mill use  (in  480-lb netweright in million bales),Exports,PartyInPower_Democrats,Event_'Christmas Day' observed,Event_'Independence Day' observed,Event_'New Year's Day' observed,Event_Christmas Day,Event_Christmas Eve,Event_Columbus Day (Most regions),Event_Day After Christmas Day,Event_Easter Sunday,Event_Election Day,Event_Father's Day,Event_Halloween,Event_Independence Day,Event_Labor Day,Event_Martin Luther King Jr. Day,Event_Memorial Day,Event_Mother's Day,Event_New Year's Day,Event_New Year's Eve,Event_Presidents' Day,Event_Thanksgiving Day,Event_Thomas Jefferson's Birthday,Event_Valentine's Day,Event_Veterans Day,DayCategory_Event,DayCategory_Federal Holiday,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
2012,1,1039.0,False,True,False,2012 - Dec,16411.0260159063,15498.6520671036,253.555,7.9,11.88,10.64,23.85,200.0,83.37,3.09,12.121,10.206,781.0,16.6,3.375,11.075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,2,2800.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,2,2800.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,2,545.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,2,545.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,2,1041.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,2,1041.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,3,3566.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,623.0,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,1229.0,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,3724.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,4,711.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,4,1136.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,5,3800.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,5,3800.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,5,725.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,5,725.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,5,1155.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,5,1155.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,6,3086.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,6,703.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,6,1205.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,7,2877.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,7,613.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,7,1049.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,8,3059.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,8,1041.0,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,8,1124.0,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,9,1041.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,9,687.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,9,1045.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,10,3168.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,10,3168.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,10,710.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,10,710.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,10,1158.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,10,1158.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,11,3558.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,11,3558.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,
2012,11,3558.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,11,731.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,11,731.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,
2012,11,731.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,11,1252.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,11,1252.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,
2012,11,1252.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,12,4824.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,12,4824.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,12,4824.0,False,False,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,12,1080.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,12,1080.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,12,1080.0,True,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,12,1475.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2012,12,1475.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2012,12,1475.0,False,True,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Jan,16503.9156844168,15554.4268779799,254.807,8.0,11.88,10.64,23.88,200.0,85.51,2.57,12.077,9.19,849.0,16.25,3.38,11.475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Jan,16503.9156844168,15554.4268779799,254.807,8.0,11.88,10.64,23.88,200.0,85.51,2.57,12.077,9.19,849.0,16.25,3.38,11.475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Feb,16433.8827194721,15435.6751031323,256.234,7.7,11.94,10.12,23.9,200.0,89.71,4.91,12.077,9.19,849.0,16.25,3.38,11.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Feb,16433.8827194721,15435.6751031323,256.234,7.7,11.94,10.12,23.9,200.0,89.71,4.91,12.077,9.19,849.0,16.25,3.38,11.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Mar,16488.5215961697,15485.7382618001,256.589,7.5,11.94,10.12,23.84,200.0,94.45,5.28,12.077,9.19,849.0,16.25,3.38,12.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Mar,16488.5215961697,15485.7382618001,256.589,7.5,11.94,10.12,23.84,200.0,94.45,5.28,12.077,9.19,849.0,16.25,3.38,12.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Apr,16521.1339270874,15529.8356959387,255.967,7.6,11.94,10.12,23.92,200.0,92.54,-2.02,12.077,9.19,862.0,16.51,3.38,12.225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Apr,16521.1339270874,15529.8356959387,255.967,7.6,11.94,10.12,23.92,200.0,92.54,-2.02,12.077,9.19,862.0,16.51,3.38,12.225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - May,16461.8732325745,15450.318635209,256.27,7.5,11.95,10.34,23.8,200.0,92.62,0.09,12.076,9.135,869.0,16.535,3.38,12.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - May,16461.8732325745,15450.318635209,256.27,7.5,11.95,10.34,23.8,200.0,92.62,0.09,12.076,9.135,869.0,16.535,3.38,12.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Jun,16641.1628402815,15584.747527855,256.911,7.5,11.95,10.34,23.92,200.0,93.08,0.5,9.82,7.896,785.0,12.92,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Jun,16641.1628402815,15584.747527855,256.911,7.5,11.95,10.34,23.92,200.0,93.08,0.5,9.82,7.896,785.0,12.92,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Jul,16685.7422459966,15606.008068178,257.326,7.3,11.95,10.34,23.81,200.0,92.62,-0.49,10.025,7.579,815.0,12.872,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Jul,16685.7422459966,15606.008068178,257.326,7.3,11.95,10.34,23.81,200.0,92.62,-0.49,10.025,7.579,815.0,12.872,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Aug,16776.9925650618,15673.4399705102,257.659,7.3,11.88,10.13,23.8,200.0,92.71,0.1,10.015,7.519,796.0,12.473,3.48,13.38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Aug,16776.9925650618,15673.4399705102,257.659,7.3,11.88,10.13,23.8,200.0,92.71,0.1,10.015,7.519,796.0,12.473,3.48,13.38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Sep,16785.3121890169,15644.8322684107,258.504,7.2,11.88,10.13,24.16,200.0,90.09,-2.83,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Sep,16785.3121890169,15644.8322684107,258.504,7.2,11.88,10.13,24.16,200.0,90.09,-2.83,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Oct,16884.8548158416,15729.9593664586,257.069,7.2,11.88,10.13,24.04,200.0,89.35,-0.82,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Oct,16884.8548158416,15729.9593664586,257.069,7.2,11.88,10.13,24.04,200.0,89.35,-0.82,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Nov,17053.7381074546,15841.7587619459,257.377,6.9,11.85,10.22,24.11,200.0,84.65,-5.26,10.136,7.582,790.0,12.479,3.58,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Nov,17053.7381074546,15841.7587619459,257.377,6.9,11.85,10.22,24.11,200.0,84.65,-5.26,10.136,7.582,790.0,12.479,3.58,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Dec,17061.0710766589,15810.4101820915,257.284,6.7,11.85,10.22,24.3,200.0,87.49,3.35,10.136,7.582,788.0,12.443,3.58,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,2320.0,False,False,True,2013 - Dec,17061.0710766589,15810.4101820915,257.284,6.7,11.85,10.22,24.3,200.0,87.49,3.35,10.136,7.582,788.0,12.443,3.58,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Jan,16503.9156844168,15554.4268779799,254.807,8.0,11.88,10.64,23.88,200.0,85.51,2.57,12.077,9.19,849.0,16.25,3.38,11.475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Jan,16503.9156844168,15554.4268779799,254.807,8.0,11.88,10.64,23.88,200.0,85.51,2.57,12.077,9.19,849.0,16.25,3.38,11.475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Feb,16433.8827194721,15435.6751031323,256.234,7.7,11.94,10.12,23.9,200.0,89.71,4.91,12.077,9.19,849.0,16.25,3.38,11.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Feb,16433.8827194721,15435.6751031323,256.234,7.7,11.94,10.12,23.9,200.0,89.71,4.91,12.077,9.19,849.0,16.25,3.38,11.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Mar,16488.5215961697,15485.7382618001,256.589,7.5,11.94,10.12,23.84,200.0,94.45,5.28,12.077,9.19,849.0,16.25,3.38,12.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Mar,16488.5215961697,15485.7382618001,256.589,7.5,11.94,10.12,23.84,200.0,94.45,5.28,12.077,9.19,849.0,16.25,3.38,12.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Apr,16521.1339270874,15529.8356959387,255.967,7.6,11.94,10.12,23.92,200.0,92.54,-2.02,12.077,9.19,862.0,16.51,3.38,12.225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Apr,16521.1339270874,15529.8356959387,255.967,7.6,11.94,10.12,23.92,200.0,92.54,-2.02,12.077,9.19,862.0,16.51,3.38,12.225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - May,16461.8732325745,15450.318635209,256.27,7.5,11.95,10.34,23.8,200.0,92.62,0.09,12.076,9.135,869.0,16.535,3.38,12.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - May,16461.8732325745,15450.318635209,256.27,7.5,11.95,10.34,23.8,200.0,92.62,0.09,12.076,9.135,869.0,16.535,3.38,12.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Jun,16641.1628402815,15584.747527855,256.911,7.5,11.95,10.34,23.92,200.0,93.08,0.5,9.82,7.896,785.0,12.92,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Jun,16641.1628402815,15584.747527855,256.911,7.5,11.95,10.34,23.92,200.0,93.08,0.5,9.82,7.896,785.0,12.92,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Jul,16685.7422459966,15606.008068178,257.326,7.3,11.95,10.34,23.81,200.0,92.62,-0.49,10.025,7.579,815.0,12.872,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Jul,16685.7422459966,15606.008068178,257.326,7.3,11.95,10.34,23.81,200.0,92.62,-0.49,10.025,7.579,815.0,12.872,3.475,10.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Aug,16776.9925650618,15673.4399705102,257.659,7.3,11.88,10.13,23.8,200.0,92.71,0.1,10.015,7.519,796.0,12.473,3.48,13.38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Aug,16776.9925650618,15673.4399705102,257.659,7.3,11.88,10.13,23.8,200.0,92.71,0.1,10.015,7.519,796.0,12.473,3.48,13.38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Sep,16785.3121890169,15644.8322684107,258.504,7.2,11.88,10.13,24.16,200.0,90.09,-2.83,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Sep,16785.3121890169,15644.8322684107,258.504,7.2,11.88,10.13,24.16,200.0,90.09,-2.83,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Oct,16884.8548158416,15729.9593664586,257.069,7.2,11.88,10.13,24.04,200.0,89.35,-0.82,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
2013,1,599.0,True,False,False,2013 - Oct,16884.8548158416,15729.9593664586,257.069,7.2,11.88,10.13,24.04,200.0,89.35,-0.82,10.136,7.582,777.0,12.273,3.48,9.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
